date,native_scans,eligible_windows,retained_datetime_candidates,error
2024-03-09,249,0,0,
2024-03-10,212,0,0,
2024-03-11,193,0,0,
2024-03-12,208,0,0,
2024-03-13,211,0,0,
2024-03-14,498,187,6,
2024-03-15,434,207,6,
2024-03-16,237,0,0,
2024-03-17,280,0,0,
2024-03-18,186,0,0,
2024-03-19,209,0,0,
2024-03-20,288,0,0,
2024-03-21,350,0,0,
2024-03-22,350,0,0,
2024-03-23,210,0,0,
2024-03-24,279,0,0,
2024-03-25,545,415,11,
2024-03-26,258,0,0,
2024-03-27,283,0,0,
2024-03-28,221,0,0,
2024-03-29,209,0,0,
2024-03-30,194,0,0,
2024-03-31,212,0,0,
2024-04-01,344,76,2,
2024-04-02,407,129,4,
2024-04-03,210,0,0,
2024-04-04,207,0,0,
2024-04-05,206,0,0,
2024-04-06,258,38,1,
2024-04-07,290,21,1,
2024-04-08,210,0,0,
2024-04-09,333,0,0,
2024-04-10,361,0,0,
2024-04-11,217,0,0,
2024-04-12,207,0,0,
2024-04-13,205,0,0,
2024-04-14,207,0,0,
2024-04-15,249,0,0,
2024-04-16,319,0,0,
2024-04-17,179,0,0,
2024-04-18,132,0,0,
2024-04-19,216,0,0,
2024-04-20,319,0,0,
2024-04-21,212,0,0,
2024-04-22,211,0,0,
2024-04-23,209,0,0,
2024-04-24,307,0,0,
2024-04-25,324,0,0,
2024-04-26,588,445,10,
2024-04-27,601,356,10,
2024-04-28,559,271,8,
2024-04-29,578,460,12,
2024-04-30,285,102,3,
2024-05-01,606,405,12,
2024-05-02,516,337,9,
2024-05-03,476,342,8,
2024-05-04,591,519,12,
2024-05-05,587,535,12,
2024-05-06,388,84,3,
2024-05-07,567,471,11,
2024-05-08,279,0,0,
2024-05-09,382,193,5,
2024-05-10,322,82,3,
2024-05-11,239,0,0,
2024-05-12,341,25,1,
2024-05-13,495,238,7,
2024-05-14,239,44,2,
2024-05-15,310,0,0,
2024-05-16,491,262,7,
2024-05-17,250,0,0,
2024-05-18,205,0,0,
2024-05-19,216,0,0,
2024-05-20,559,380,10,
2024-05-21,332,0,0,
2024-05-22,532,278,9,
2024-05-23,465,329,9,
2024-05-24,332,16,1,
2024-05-25,336,87,3,
2024-05-26,611,448,12,
2024-05-27,350,13,1,
2024-05-28,332,25,1,
2024-05-29,300,0,0,
2024-05-30,430,259,8,
2024-05-31,377,136,3,
2024-06-01,309,0,0,
2024-06-02,476,207,6,
2024-06-03,387,99,3,
2024-06-04,408,166,4,
2024-06-05,487,339,9,
2024-06-06,277,87,3,
2024-06-07,561,483,12,
2024-06-08,307,0,0,
2024-06-09,329,0,0,
2024-06-10,383,0,0,
2024-06-11,368,0,0,
2024-06-12,238,0,0,
2024-06-13,209,0,0,
2024-06-14,256,0,0,
2024-06-15,252,0,0,
2024-06-16,277,0,0,
2024-06-17,206,0,0,
2024-06-18,267,0,0,
2024-06-19,345,0,0,
2024-06-20,324,0,0,
2024-06-21,215,0,0,
2024-06-22,208,0,0,
2024-06-23,214,0,0,
2024-06-24,133,0,0,
2024-06-25,249,0,0,
2024-06-26,638,387,10,
2024-06-27,399,101,3,
2024-06-28,300,0,0,
2024-06-29,256,0,0,
2024-06-30,381,0,0,
2024-07-01,234,0,0,
2024-07-02,242,0,0,
2024-07-03,434,80,3,
2024-07-04,443,127,5,
2024-07-05,680,612,12,
2024-07-06,220,0,0,
2024-07-07,532,244,7,
2024-07-08,871,530,12,
2024-07-09,430,253,7,
2024-07-10,205,0,0,
2024-07-11,263,0,0,
2024-07-12,209,0,0,
2024-07-13,268,0,0,
2024-07-14,238,0,0,
2024-07-15,206,0,0,
2024-07-16,164,0,0,
2024-07-17,346,0,0,
2024-07-18,303,0,0,
2024-07-19,261,0,0,
2024-07-20,299,0,0,
2024-07-21,533,388,10,
2024-07-22,462,206,6,
2024-07-23,339,0,0,
2024-07-24,249,0,0,
2024-07-25,243,0,0,
2024-07-26,239,0,0,
2024-07-27,231,0,0,
2024-07-28,314,0,0,
2024-07-29,207,0,0,
2024-07-30,209,0,0,
2024-07-31,209,0,0,
2024-08-01,263,0,0,
2024-08-02,311,0,0,
2024-08-03,294,0,0,
2024-08-04,205,0,0,
2024-08-05,205,0,0,
2024-08-06,231,0,0,
2024-08-07,205,0,0,
2024-08-08,298,0,0,
2024-08-09,326,0,0,
2024-08-10,368,0,0,
2024-08-11,357,0,0,
2024-08-12,343,0,0,
2024-08-13,264,0,0,
2024-08-14,207,0,0,
2024-08-15,372,36,1,
2024-08-16,555,439,12,
2024-08-17,580,527,12,
2024-08-18,210,0,0,
2024-08-19,0,0,0,
2024-08-20,0,0,0,
2024-08-21,37,0,0,
2024-08-22,249,0,0,
2024-08-23,274,0,0,
2024-08-24,286,0,0,
2024-08-25,296,0,0,
2024-08-26,194,0,0,
2024-08-27,266,0,0,
2024-08-28,282,0,0,
2024-08-29,271,0,0,
2024-08-30,377,0,0,
2024-08-31,359,0,0,
2024-09-01,318,0,0,
2024-09-02,276,0,0,
2024-09-03,301,0,0,
2024-09-04,300,0,0,
2024-09-05,263,0,0,
2024-09-06,357,0,0,
2024-09-07,229,0,0,
2024-09-08,205,0,0,
2024-09-09,205,0,0,
2024-09-10,214,0,0,
2024-09-11,196,0,0,
2024-09-12,299,0,0,
2024-09-13,228,0,0,
2024-09-14,309,0,0,
2024-09-15,248,0,0,
2024-09-16,239,0,0,
2024-09-17,187,0,0,
2024-09-18,308,52,2,
2024-09-19,350,102,3,
2024-09-20,387,94,2,
2024-09-21,296,0,0,
2024-09-22,362,0,0,
2024-09-23,354,60,2,
2024-09-24,224,5,1,
2024-09-25,299,58,2,
2024-09-26,205,0,0,
2024-09-27,200,0,0,
2024-09-28,66,0,0,
2024-09-29,0,0,0,
2024-09-30,33,0,0,
2024-10-01,51,0,0,
2024-10-02,94,0,0,
2024-10-03,205,0,0,
2024-10-04,205,0,0,
2024-10-05,93,0,0,
2024-10-06,204,0,0,
2024-10-07,144,0,0,
2024-10-08,192,0,0,
2024-10-09,253,0,0,
2024-10-10,278,0,0,
2024-10-11,361,0,0,
2024-10-12,205,0,0,
2024-10-13,231,0,0,
2024-10-14,225,0,0,
2024-10-15,206,0,0,
2024-10-16,208,0,0,
2024-10-17,213,0,0,
2024-10-18,209,0,0,
2024-10-19,207,0,0,
2024-10-20,206,0,0,
2024-10-21,255,0,0,
2024-10-22,282,0,0,
2024-10-23,205,0,0,
2024-10-24,123,0,0,
2024-10-25,70,0,0,
2024-10-26,207,0,0,
2024-10-27,207,0,0,
2024-10-28,207,0,0,
2024-10-29,208,0,0,
2024-10-30,301,74,3,
2024-10-31,376,129,3,
2024-11-01,292,0,0,
2024-11-02,444,281,8,
2024-11-03,728,699,12,
2024-11-04,860,662,12,
2024-11-05,315,0,0,
2024-11-06,208,0,0,
2024-11-07,249,0,0,
2024-11-08,334,0,0,
2024-11-09,259,0,0,
2024-11-10,206,0,0,
2024-11-11,205,0,0,
2024-11-12,207,0,0,
2024-11-13,293,0,0,
2024-11-14,206,0,0,
2024-11-15,204,0,0,
2024-11-16,208,0,0,
2024-11-17,253,0,0,
2024-11-18,598,383,11,
2024-11-19,204,0,0,
2024-11-20,207,0,0,
2024-11-21,161,0,0,
2024-11-22,0,0,0,
2024-11-23,0,0,0,
2024-11-24,0,0,0,
2024-11-25,8,0,0,
2024-11-26,201,0,0,
2024-11-27,212,0,0,
2024-11-28,210,0,0,
2024-11-29,146,0,0,
2024-11-30,0,0,0,
2024-12-01,0,0,0,
2024-12-02,34,0,0,
2024-12-03,209,0,0,
2024-12-04,211,0,0,
2024-12-05,209,0,0,
2024-12-06,209,0,0,
2024-12-07,210,0,0,
2024-12-08,236,0,0,
2024-12-09,210,0,0,
2024-12-10,210,0,0,
2024-12-11,209,0,0,
2024-12-12,211,0,0,
2024-12-13,210,0,0,
2024-12-14,210,0,0,
2024-12-15,208,0,0,
2024-12-16,369,0,0,
2024-12-17,209,0,0,
2024-12-18,202,0,0,
2024-12-19,204,0,0,
2024-12-20,210,0,0,
2024-12-21,212,0,0,
2024-12-22,212,0,0,
2024-12-23,212,0,0,
2024-12-24,240,0,0,
2024-12-25,264,0,0,
2024-12-26,232,0,0,
2024-12-27,226,0,0,
2024-12-28,280,0,0,
2024-12-29,212,0,0,
2024-12-30,208,0,0,
2024-12-31,212,0,0,
2025-01-01,211,0,0,
2025-01-02,201,0,0,
2025-01-03,212,0,0,
2025-01-04,182,0,0,
2025-01-05,199,0,0,
2025-01-06,262,0,0,
2025-01-07,178,0,0,
2025-01-08,158,0,0,
2025-01-09,198,0,0,
2025-01-10,205,0,0,
2025-01-11,210,0,0,
2025-01-12,211,0,0,
2025-01-13,211,0,0,
2025-01-14,206,0,0,
2025-01-15,209,0,0,
2025-01-16,183,0,0,
2025-01-17,258,0,0,
2025-01-18,206,0,0,
2025-01-19,204,0,0,
2025-01-20,188,0,0,
2025-01-21,160,0,0,
2025-01-22,181,0,0,
2025-01-23,210,0,0,
2025-01-24,210,0,0,
2025-01-25,211,0,0,
2025-01-26,212,0,0,
2025-01-27,211,0,0,
2025-01-28,211,0,0,
2025-01-29,269,0,0,
2025-01-30,302,0,0,
2025-01-31,296,0,0,
2025-02-01,211,0,0,
2025-02-02,210,0,0,
2025-02-03,130,0,0,
2025-02-04,182,0,0,
2025-02-05,151,0,0,
2025-02-06,210,0,0,
2025-02-07,208,0,0,
2025-02-08,231,0,0,
2025-02-09,210,0,0,
2025-02-10,237,0,0,
2025-02-11,299,0,0,
2025-02-12,251,0,0,
2025-02-13,188,0,0,
2025-02-14,216,0,0,
2025-02-15,262,0,0,
2025-02-16,211,0,0,
2025-02-17,212,0,0,
2025-02-18,195,0,0,
2025-02-19,149,0,0,
2025-02-20,148,0,0,
2025-02-21,191,0,0,
2025-02-22,213,0,0,
2025-02-23,210,0,0,
2025-02-24,208,0,0,
2025-02-25,209,0,0,
2025-02-26,211,0,0,
2025-02-27,211,0,0,
2025-02-28,207,0,0,
2025-03-01,208,0,0,
2025-03-02,248,0,0,
2025-03-03,246,0,0,
2025-03-04,569,368,10,
2025-03-05,219,0,0,
2025-03-06,215,0,0,
2025-03-07,252,0,0,
2025-03-08,698,369,10,
2025-03-09,655,380,11,
2025-03-10,231,0,0,
2025-03-11,206,0,0,
2025-03-12,212,0,0,
2025-03-13,208,0,0,
2025-03-14,236,0,0,
2025-03-15,212,0,0,
2025-03-16,211,0,0,
2025-03-17,186,0,0,
2025-03-18,193,0,0,
2025-03-19,208,0,0,
2025-03-20,211,0,0,
2025-03-21,209,0,0,
2025-03-22,208,0,0,
2025-03-23,210,0,0,
2025-03-24,208,0,0,
2025-03-25,211,0,0,
2025-03-26,360,0,0,
2025-03-27,267,0,0,
2025-03-28,353,108,3,
2025-03-29,184,0,0,
2025-03-30,510,327,9,
2025-03-31,279,0,0,
2025-04-01,243,31,2,
2025-04-02,621,508,12,
2025-04-03,491,341,10,
2025-04-04,332,0,0,
2025-04-05,315,0,0,
2025-04-06,207,0,0,
2025-04-07,206,0,0,
2025-04-08,206,0,0,
2025-04-09,207,0,0,
2025-04-10,206,0,0,
2025-04-11,206,0,0,
2025-04-12,185,0,0,
2025-04-13,154,0,0,
2025-04-14,199,0,0,
2025-04-15,211,0,0,
2025-04-16,183,0,0,
2025-04-17,143,0,0,
2025-04-18,213,0,0,
2025-04-19,492,283,8,
2025-04-20,547,400,11,
2025-04-21,206,0,0,
2025-04-22,202,0,0,
2025-04-23,276,0,0,
2025-04-24,316,0,0,
2025-04-25,366,115,3,
2025-04-26,529,314,9,
2025-04-27,266,0,0,
2025-04-28,234,0,0,
2025-04-29,426,166,6,
2025-04-30,588,476,12,
2025-05-01,290,0,0,
2025-05-02,362,111,3,
2025-05-03,215,0,0,
2025-05-04,205,0,0,
2025-05-05,306,0,0,
2025-05-06,289,0,0,
2025-05-07,321,0,0,
2025-05-08,246,0,0,
2025-05-09,308,0,0,
2025-05-10,245,0,0,
2025-05-11,244,0,0,
2025-05-12,205,0,0,
2025-05-13,205,0,0,
2025-05-14,207,0,0,
2025-05-15,323,0,0,
2025-05-16,243,0,0,
2025-05-17,309,101,3,
2025-05-18,561,313,8,
2025-05-19,457,113,4,
2025-05-20,415,223,6,
2025-05-21,208,0,0,
2025-05-22,332,142,5,
2025-05-23,324,48,1,
2025-05-24,743,308,8,
2025-05-25,511,188,6,
2025-05-26,579,531,12,
2025-05-27,405,271,8,
2025-05-28,253,0,0,
2025-05-29,354,0,0,
2025-05-30,293,0,0,
2025-05-31,206,0,0,
2025-06-01,308,0,0,
2025-06-02,215,0,0,
2025-06-03,461,146,4,
2025-06-04,548,392,10,
2025-06-05,397,114,4,
2025-06-06,602,469,12,
2025-06-07,432,188,5,
2025-06-08,400,12,1,
2025-06-09,315,89,3,
2025-06-10,237,0,0,
2025-06-11,362,0,0,
2025-06-12,375,0,0,
2025-06-13,330,0,0,
2025-06-14,345,28,1,
2025-06-15,721,586,12,
2025-06-16,211,0,0,
2025-06-17,310,0,0,
2025-06-18,383,124,3,
2025-06-19,305,0,0,
2025-06-20,232,0,0,
2025-06-21,208,0,0,
2025-06-22,209,0,0,
2025-06-23,247,0,0,
2025-06-24,405,0,0,
2025-06-25,274,0,0,
2025-06-26,324,0,0,
2025-06-27,394,26,1,
2025-06-28,561,474,12,
2025-06-29,496,298,9,
2025-06-30,506,343,9,
2025-07-01,369,0,0,
2025-07-02,346,0,0,
2025-07-03,349,0,0,
2025-07-04,377,0,0,
2025-07-05,290,0,0,
2025-07-06,278,0,0,
2025-07-07,388,0,0,
2025-07-08,362,0,0,
2025-07-09,269,0,0,
2025-07-10,266,0,0,
2025-07-11,289,0,0,
2025-07-12,351,0,0,
2025-07-13,336,0,0,
2025-07-14,388,0,0,
2025-07-15,378,0,0,
2025-07-16,236,0,0,
2025-07-17,366,0,0,
2025-07-18,377,0,0,
2025-07-19,238,0,0,
2025-07-20,206,0,0,
2025-07-21,212,0,0,
2025-07-22,309,0,0,
2025-07-23,232,0,0,
2025-07-24,327,0,0,
2025-07-25,338,0,0,
2025-07-26,402,0,0,
2025-07-27,233,0,0,
2025-07-28,205,0,0,
2025-07-29,243,0,0,
2025-07-30,229,0,0,
2025-07-31,358,0,0,
2025-08-01,388,0,0,
2025-08-02,345,0,0,
2025-08-03,313,0,0,
2025-08-04,296,0,0,
2025-08-05,203,0,0,
2025-08-06,228,0,0,
2025-08-07,205,0,0,
2025-08-08,261,0,0,
2025-08-09,282,0,0,
2025-08-10,292,0,0,
2025-08-11,351,0,0,
2025-08-12,352,0,0,
2025-08-13,352,0,0,
2025-08-14,245,0,0,
2025-08-15,282,0,0,
2025-08-16,207,0,0,
2025-08-17,292,0,0,
2025-08-18,351,0,0,
2025-08-19,351,0,0,
2025-08-20,428,136,5,
2025-08-21,252,0,0,
2025-08-22,184,0,0,
2025-08-23,291,0,0,
2025-08-24,309,0,0,
2025-08-25,333,0,0,
2025-08-26,332,0,0,
2025-08-27,299,0,0,
2025-08-28,364,0,0,
2025-08-29,293,0,0,
2025-08-30,319,0,0,
2025-08-31,353,0,0,
2025-09-01,387,0,0,
2025-09-02,386,0,0,
2025-09-03,240,0,0,
2025-09-04,286,0,0,
2025-09-05,341,0,0,
2025-09-06,302,0,0,
2025-09-07,253,0,0,
2025-09-08,250,0,0,
2025-09-09,273,0,0,
2025-09-10,329,0,0,
2025-09-11,324,0,0,
2025-09-12,231,0,0,
2025-09-13,244,0,0,
2025-09-14,338,0,0,
2025-09-15,397,0,0,
2025-09-16,313,0,0,
2025-09-17,347,0,0,
2025-09-18,385,0,0,
2025-09-19,336,0,0,
2025-09-20,359,0,0,
2025-09-21,352,0,0,
2025-09-22,357,0,0,
2025-09-23,336,0,0,
2025-09-24,378,0,0,
2025-09-25,281,0,0,
2025-09-26,227,0,0,
2025-09-27,205,0,0,
2025-09-28,205,0,0,
2025-09-29,163,0,0,
2025-09-30,167,0,0,
2025-10-01,221,0,0,
2025-10-02,310,0,0,
2025-10-03,220,0,0,
2025-10-04,206,0,0,
2025-10-05,207,0,0,
2025-10-06,235,0,0,
2025-10-07,339,0,0,
2025-10-08,254,0,0,
2025-10-09,208,0,0,
2025-10-10,250,0,0,
2025-10-11,220,0,0,
2025-10-12,239,0,0,
2025-10-13,330,0,0,
2025-10-14,339,0,0,
2025-10-15,247,0,0,
2025-10-16,227,0,0,
2025-10-17,261,0,0,
2025-10-18,375,0,0,
2025-10-19,245,0,0,
2025-10-20,206,0,0,
2025-10-21,204,0,0,
2025-10-22,204,0,0,
2025-10-23,219,0,0,
2025-10-24,405,122,4,
2025-10-25,355,0,0,
2025-10-26,397,0,0,
2025-10-27,305,0,0,
2025-10-28,317,0,0,
2025-10-29,206,0,0,
2025-10-30,205,0,0,
2025-10-31,210,0,0,
2025-11-01,229,0,0,
2025-11-02,206,0,0,
2025-11-03,208,0,0,
2025-11-04,213,0,0,
2025-11-05,212,0,0,
2025-11-06,207,0,0,
2025-11-07,218,0,0,
2025-11-08,245,0,0,
2025-11-09,206,0,0,
2025-11-10,207,0,0,
2025-11-11,209,0,0,
2025-11-12,207,0,0,
2025-11-13,207,0,0,
2025-11-14,217,0,0,
2025-11-15,215,0,0,
2025-11-16,206,0,0,
2025-11-17,208,0,0,
2025-11-18,208,0,0,
2025-11-19,215,0,0,
2025-11-20,339,0,0,
2025-11-21,258,0,0,
2025-11-22,207,0,0,
2025-11-23,228,0,0,
2025-11-24,312,0,0,
2025-11-25,207,0,0,
2025-11-26,208,0,0,
2025-11-27,208,0,0,
2025-11-28,205,0,0,
2025-11-29,264,0,0,
2025-11-30,208,0,0,
2025-12-01,256,0,0,
2025-12-02,213,0,0,
2025-12-03,215,0,0,
2025-12-04,274,0,0,
2025-12-05,209,0,0,
2025-12-06,212,0,0,
2025-12-07,213,0,0,
2025-12-08,209,0,0,
2025-12-09,215,0,0,
2025-12-10,209,0,0,
2025-12-11,207,0,0,
2025-12-12,212,0,0,
2025-12-13,210,0,0,
2025-12-14,212,0,0,
2025-12-15,211,0,0,
2025-12-16,222,0,0,
2025-12-17,232,0,0,
2025-12-18,211,0,0,
2025-12-19,209,0,0,
2025-12-20,211,0,0,
2025-12-21,211,0,0,
2025-12-22,215,0,0,
2025-12-23,217,0,0,
2025-12-24,212,0,0,
2025-12-25,209,0,0,
2025-12-26,211,0,0,
2025-12-27,208,0,0,
2025-12-28,212,0,0,
2025-12-29,212,0,0,
2025-12-30,212,0,0,
2025-12-31,210,0,0,
